study_x,plot,tree,unique_id,tph,age,volume_m,predicted_volume_m,model
RH,1211,41,RH-1211-41,618,10,0.182447696,0.171313163,SVR
RH,1211,41,RH-1211-41,618,10,0.182447696,0.308716411,SVR
RH,1211,41,RH-1211-41,618,11,0.218388226,0.214137903,SVR
RH,1211,41,RH-1211-41,618,11,0.218388226,0.365874532,SVR
RH,1211,41,RH-1211-41,618,12,0.269878631,0.25877598,SVR
RH,1211,41,RH-1211-41,618,12,0.269878631,0.424836768,SVR
RH,1211,41,RH-1211-41,618,13,0.334657228,0.30385252,SVR
RH,1211,41,RH-1211-41,618,13,0.334657228,0.483997698,SVR
RH,1211,41,RH-1211-41,618,14,0.386796322,0.348008476,SVR
RH,1211,41,RH-1211-41,618,14,0.386796322,0.541738968,SVR
RH,1211,41,RH-1211-41,618,15,0.459510782,0.38996855,SVR
RH,1211,41,RH-1211-41,618,15,0.459510782,0.596501382,SVR
RH,1211,42,RH-1211-42,618,9,0.213445218,0.237022539,SVR
RH,1211,42,RH-1211-42,618,10,0.277136916,0.289015505,SVR
RH,1211,42,RH-1211-42,618,11,0.318925157,0.345240229,SVR
RH,1211,42,RH-1211-42,618,12,0.373737266,0.404181708,SVR
RH,1211,42,RH-1211-42,618,13,0.418762357,0.464172689,SVR
RH,1211,42,RH-1211-42,618,14,0.455420801,0.523472489,SVR
RH,1211,42,RH-1211-42,618,15,0.490179421,0.580350312,SVR
RH,1211,43,RH-1211-43,618,9,0.230054277,0.267117254,SVR
RH,1211,43,RH-1211-43,618,10,0.32050965,0.321841292,SVR
RH,1211,43,RH-1211-43,618,11,0.385890551,0.379965126,SVR
RH,1211,43,RH-1211-43,618,12,0.460778947,0.439820967,SVR
RH,1211,43,RH-1211-43,618,13,0.523765197,0.499637105,SVR
RH,1211,43,RH-1211-43,618,14,0.586553752,0.557626118,SVR
RH,1211,43,RH-1211-43,618,15,0.655938797,0.612073286,SVR
RH,1211,44,RH-1211-44,618,9,0.377462249,0.253617333,SVR
RH,1211,44,RH-1211-44,618,10,0.43288997,0.302425631,SVR
RH,1211,44,RH-1211-44,618,11,0.471850438,0.354264315,SVR
RH,1211,44,RH-1211-44,618,12,0.512336328,0.407794816,SVR
RH,1211,44,RH-1211-44,618,13,0.564966325,0.461589036,SVR
RH,1211,44,RH-1211-44,618,14,0.608578934,0.514192166,SVR
RH,1211,44,RH-1211-44,618,15,0.642103554,0.564186476,SVR
RH,1211,45,RH-1211-45,618,9,0.30148184,0.184814773,SVR
RH,1211,45,RH-1211-45,618,10,0.359820368,0.227382199,SVR
RH,1211,45,RH-1211-45,618,11,0.423396672,0.273527544,SVR
RH,1211,45,RH-1211-45,618,12,0.481831919,0.321817241,SVR
RH,1211,45,RH-1211-45,618,13,0.512336328,0.370721324,SVR
RH,1211,45,RH-1211-45,618,14,0.564966325,0.418695409,SVR
RH,1211,45,RH-1211-45,618,15,0.597556076,0.464261516,SVR
RH,1211,46,RH-1211-46,618,9,0.317601123,0.219774839,SVR
RH,1211,46,RH-1211-46,618,10,0.368588141,0.254680813,SVR
RH,1211,46,RH-1211-46,618,11,0.404713682,0.29243813,SVR
RH,1211,46,RH-1211-46,618,12,0.461964341,0.332094529,SVR
RH,1211,46,RH-1211-46,618,13,0.49190749,0.372629468,SVR
RH,1211,46,RH-1211-46,618,14,0.543654133,0.412997872,SVR
RH,1211,46,RH-1211-46,618,15,0.575748263,0.45217284,SVR
RH,1211,47,RH-1211-47,618,9,0.351159544,0.317475394,SVR
RH,1211,47,RH-1211-47,618,10,0.423396672,0.385207866,SVR
RH,1211,47,RH-1211-47,618,11,0.461964341,0.457923006,SVR
RH,1211,47,RH-1211-47,618,12,0.533126789,0.533719591,SVR
RH,1211,47,RH-1211-47,618,13,0.597556076,0.610499551,SVR
RH,1211,47,RH-1211-47,618,14,0.664816487,0.686064797,SVR
RH,1211,47,RH-1211-47,618,15,0.699395411,0.758220829,SVR
RH,1211,48,RH-1211-48,618,9,0.267055663,0.335947599,SVR
RH,1211,48,RH-1211-48,618,10,0.383521595,0.403876928,SVR
RH,1211,48,RH-1211-48,618,11,0.467785703,0.475919271,SVR
RH,1211,48,RH-1211-48,618,12,0.56994854,0.550154578,SVR
RH,1211,48,RH-1211-48,618,13,0.677553271,0.62451397,SVR
RH,1211,48,RH-1211-48,618,14,0.784320396,0.696876038,SVR
RH,1211,48,RH-1211-48,618,15,0.872117656,0.765166417,SVR
RH,1211,50,RH-1211-50,618,9,0.219995606,0.22583373,SVR
RH,1211,50,RH-1211-50,618,10,0.281416799,0.269989104,SVR
RH,1211,50,RH-1211-50,618,11,0.341018325,0.318242698,SVR
RH,1211,50,RH-1211-50,618,12,0.408212377,0.369340348,SVR
RH,1211,50,RH-1211-50,618,13,0.514205499,0.421880869,SVR
RH,1211,50,RH-1211-50,618,14,0.591237088,0.474380174,SVR
RH,1211,50,RH-1211-50,618,15,0.64244292,0.52534005,SVR
RH,1211,51,RH-1211-51,618,9,0.132091909,0.191541621,SVR
RH,1211,51,RH-1211-51,618,10,0.177996423,0.217196346,SVR
RH,1211,51,RH-1211-51,618,11,0.216886943,0.243863638,SVR
RH,1211,51,RH-1211-51,618,12,0.283712863,0.270745382,SVR
RH,1211,51,RH-1211-51,618,13,0.330532107,0.297058184,SVR
RH,1211,51,RH-1211-51,618,14,0.4129568,0.322071591,SVR
RH,1211,51,RH-1211-51,618,15,0.470710997,0.345141244,SVR
RH,1211,52,RH-1211-52,618,9,0.158961214,0.273449963,SVR
RH,1211,52,RH-1211-52,618,10,0.202604117,0.319685396,SVR
RH,1211,52,RH-1211-52,618,11,0.246405493,0.367610098,SVR
RH,1211,52,RH-1211-52,618,12,0.302421256,0.415904553,SVR
RH,1211,52,RH-1211-52,618,13,0.360704789,0.463243155,SVR
RH,1211,52,RH-1211-52,618,14,0.41804208,0.508355295,SVR
RH,1211,52,RH-1211-52,618,15,0.496944961,0.550080532,SVR
RH,1211,53,RH-1211-53,618,9,0.351159544,0.197955866,SVR
RH,1211,53,RH-1211-53,618,10,0.404713682,0.24345213,SVR
RH,1211,53,RH-1211-53,618,11,0.442482998,0.29281572,SVR
RH,1211,53,RH-1211-53,618,12,0.52268703,0.344614203,SVR
RH,1211,53,RH-1211-53,618,13,0.575748263,0.397303114,SVR
RH,1211,53,RH-1211-53,618,14,0.642103554,0.449304053,SVR
RH,1211,53,RH-1211-53,618,15,0.699395411,0.499082923,SVR
RH,1211,54,RH-1211-54,618,9,0.309485951,0.260112445,SVR
RH,1211,54,RH-1211-54,618,10,0.334162022,0.300488214,SVR
RH,1211,54,RH-1211-54,618,11,0.368588141,0.342223106,SVR
RH,1211,54,RH-1211-54,618,12,0.423396672,0.384094516,SVR
RH,1211,54,RH-1211-54,618,13,0.502076112,0.42489269,SVR
RH,1211,54,RH-1211-54,618,14,0.564966325,0.463480176,SVR
RH,1211,54,RH-1211-54,618,15,0.597556076,0.498843741,SVR
RH,1211,55,RH-1211-55,618,9,0.207724655,0.162242465,SVR
RH,1211,55,RH-1211-55,618,10,0.241501249,0.188611253,SVR
RH,1211,55,RH-1211-55,618,11,0.270585249,0.216239831,SVR
RH,1211,55,RH-1211-55,618,12,0.317601123,0.244350325,SVR
RH,1211,55,RH-1211-55,618,13,0.359820368,0.272195265,SVR
RH,1211,55,RH-1211-55,618,14,0.377462249,0.299091258,SVR
RH,1211,55,RH-1211-55,618,15,0.404713682,0.324444871,SVR
RH,1211,56,RH-1211-56,618,9,0.293589176,0.189094035,SVR
RH,1211,56,RH-1211-56,618,10,0.334162022,0.230833652,SVR
RH,1211,56,RH-1211-56,618,11,0.351159544,0.276066401,SVR
RH,1211,56,RH-1211-56,618,12,0.414004217,0.323472537,SVR
RH,1211,56,RH-1211-56,618,13,0.461964341,0.371642997,SVR
RH,1211,56,RH-1211-56,618,14,0.512336328,0.419150659,SVR
RH,1211,56,RH-1211-56,618,15,0.533126789,0.464620251,SVR
RH,1211,57,RH-1211-57,618,9,0.220890031,0.246332745,SVR
RH,1211,57,RH-1211-57,618,10,0.263143429,0.280828907,SVR
RH,1211,57,RH-1211-57,618,11,0.293589176,0.31707086,SVR
RH,1211,57,RH-1211-57,618,12,0.34260658,0.35400348,SVR
RH,1211,57,RH-1211-57,618,13,0.395525844,0.390560626,SVR
RH,1211,57,RH-1211-57,618,14,0.43288997,0.425717769,SVR
RH,1211,57,RH-1211-57,618,15,0.461964341,0.458538993,SVR
RH,1211,58,RH-1211-58,618,9,0.32582663,0.230467571,SVR
RH,1211,58,RH-1211-58,618,10,0.368588141,0.279292718,SVR
RH,1211,58,RH-1211-58,618,11,0.414004217,0.331536969,SVR
RH,1211,58,RH-1211-58,618,12,0.49190749,0.385639579,SVR
RH,1211,58,RH-1211-58,618,13,0.533126789,0.43994481,SVR
RH,1211,58,RH-1211-58,618,14,0.586612062,0.492787597,SVR
RH,1211,58,RH-1211-58,618,15,0.630854284,0.542578163,SVR
RH,1211,59,RH-1211-59,618,9,0.334162022,0.193963801,SVR
RH,1211,59,RH-1211-59,618,10,0.461964341,0.240936324,SVR
RH,1211,59,RH-1211-59,618,11,0.512336328,0.292265228,SVR
RH,1211,59,RH-1211-59,618,12,0.597556076,0.346423191,SVR
RH,1211,59,RH-1211-59,618,13,0.6534248,0.40174174,SVR
RH,1211,59,RH-1211-59,618,14,0.734540865,0.456498231,SVR
RH,1211,59,RH-1211-59,618,15,0.782191283,0.509004759,SVR
RH,1211,60,RH-1211-60,618,9,0.334162022,0.213817082,SVR
RH,1211,60,RH-1211-60,618,10,0.377462249,0.263453498,SVR
RH,1211,60,RH-1211-60,618,11,0.414004217,0.316765787,SVR
RH,1211,60,RH-1211-60,618,12,0.481831919,0.372288536,SVR
RH,1211,60,RH-1211-60,618,13,0.543654133,0.428464117,SVR
RH,1211,60,RH-1211-60,618,14,0.597556076,0.483716716,SVR
RH,1211,60,RH-1211-60,618,15,0.630854284,0.536524755,SVR
RH,1211,61,RH-1211-61,618,9,0.278140467,0.175398183,SVR
RH,1211,61,RH-1211-61,618,10,0.317601123,0.200143081,SVR
RH,1211,61,RH-1211-61,618,11,0.334162022,0.226787402,SVR
RH,1211,61,RH-1211-61,618,12,0.368588141,0.254654815,SVR
RH,1211,61,RH-1211-61,618,13,0.395525844,0.283054779,SVR
RH,1211,61,RH-1211-61,618,14,0.423396672,0.31131078,SVR
RH,1211,61,RH-1211-61,618,15,0.423396672,0.338784504,SVR
RH,1211,62,RH-1211-62,618,9,0.317601123,0.188600025,SVR
RH,1211,62,RH-1211-62,618,10,0.309485951,0.231838848,SVR
RH,1211,62,RH-1211-62,618,11,0.34260658,0.279154312,SVR
RH,1211,62,RH-1211-62,618,12,0.404713682,0.329319917,SVR
RH,1211,62,RH-1211-62,618,13,0.452174881,0.380964342,SVR
RH,1211,62,RH-1211-62,618,14,0.52268703,0.43263351,SVR
RH,1211,62,RH-1211-62,618,15,0.543654133,0.482857758,SVR
RH,1211,63,RH-1211-63,618,9,0.317601123,0.272514016,SVR
RH,1211,63,RH-1211-63,618,10,0.359820368,0.324188048,SVR
RH,1211,63,RH-1211-63,618,11,0.395525844,0.378879438,SVR
RH,1211,63,RH-1211-63,618,12,0.461964341,0.435091384,SVR
RH,1211,63,RH-1211-63,618,13,0.512336328,0.491236465,SVR
RH,1211,63,RH-1211-63,618,14,0.564966325,0.545711587,SVR
RH,1211,63,RH-1211-63,618,15,0.619678816,0.596973333,SVR
RH,1231,1,RH-1231-1,1853,9,0.201314926,0.283068355,SVR
RH,1231,1,RH-1231-1,1853,10,0.234515957,0.313489546,SVR
RH,1231,1,RH-1231-1,1853,11,0.255815228,0.343825095,SVR
RH,1231,1,RH-1231-1,1853,12,0.30148184,0.373196959,SVR
RH,1231,1,RH-1231-1,1853,13,0.334162022,0.400802285,SVR
RH,1231,1,RH-1231-1,1853,14,0.368588141,0.425950595,SVR
RH,1231,1,RH-1231-1,1853,15,0.386441796,0.448090753,SVR
RH,1231,2,RH-1231-2,1853,9,0.182778308,0.201565792,SVR
RH,1231,2,RH-1231-2,1853,10,0.214249709,0.228932036,SVR
RH,1231,2,RH-1231-2,1853,11,0.234515957,0.25781717,SVR
RH,1231,2,RH-1231-2,1853,12,0.278140467,0.287349452,SVR
RH,1231,2,RH-1231-2,1853,13,0.30148184,0.31665713,SVR
RH,1231,2,RH-1231-2,1853,14,0.334162022,0.34491239,SVR
RH,1231,2,RH-1231-2,1853,15,0.368588141,0.371369702,SVR
RH,1231,3,RH-1231-3,1853,9,0.207724655,0.207077715,SVR
RH,1231,3,RH-1231-3,1853,10,0.227645531,0.218891379,SVR
RH,1231,3,RH-1231-3,1853,11,0.248601048,0.23130557,SVR
RH,1231,3,RH-1231-3,1853,12,0.285808538,0.243823974,SVR
RH,1231,3,RH-1231-3,1853,13,0.317601123,0.255978132,SVR
RH,1231,3,RH-1231-3,1853,14,0.34260658,0.267356533,SVR
RH,1231,3,RH-1231-3,1853,15,0.368588141,0.277627492,SVR
RH,1231,4,RH-1231-4,1853,9,0.089223416,0.158761669,SVR
RH,1231,4,RH-1231-4,1853,10,0.09314351,0.176969002,SVR
RH,1231,4,RH-1231-4,1853,11,0.097172097,0.19712795,SVR
RH,1231,4,RH-1231-4,1853,12,0.105557444,0.218606826,SVR
RH,1231,4,RH-1231-4,1853,13,0.105557444,0.240740513,SVR
RH,1231,4,RH-1231-4,1853,14,0.10991543,0.262865487,SVR
RH,1231,4,RH-1231-4,1853,15,0.105557444,0.28435271,SVR
RH,1231,5,RH-1231-5,1853,9,0.201314926,0.190230815,SVR
RH,1231,5,RH-1231-5,1853,10,0.227645531,0.216666627,SVR
RH,1231,5,RH-1231-5,1853,11,0.241501249,0.245427584,SVR
RH,1231,5,RH-1231-5,1853,12,0.278140467,0.275584177,SVR
RH,1231,5,RH-1231-5,1853,13,0.30148184,0.306145492,SVR
RH,1231,5,RH-1231-5,1853,14,0.317601123,0.336113656,SVR
RH,1231,5,RH-1231-5,1853,15,0.359820368,0.364537724,SVR
RH,1231,6,RH-1231-6,1853,9,0.227645531,0.172937357,SVR
RH,1231,6,RH-1231-6,1853,10,0.255815228,0.194429786,SVR
RH,1231,6,RH-1231-6,1853,11,0.278140467,0.216617499,SVR
RH,1231,6,RH-1231-6,1853,12,0.317601123,0.238696112,SVR
RH,1231,6,RH-1231-6,1853,13,0.359820368,0.259904609,SVR
RH,1231,6,RH-1231-6,1853,14,0.386441796,0.279569182,SVR
RH,1231,6,RH-1231-6,1853,15,0.423396672,0.297138686,SVR
RH,1231,7,RH-1231-7,1853,9,0.128462491,0.159693244,SVR
RH,1231,7,RH-1231-7,1853,10,0.138411737,0.176933863,SVR
RH,1231,7,RH-1231-7,1853,11,0.148815744,0.195641294,SVR
RH,1231,7,RH-1231-7,1853,12,0.17099734,0.215169861,SVR
RH,1231,7,RH-1231-7,1853,13,0.188841767,0.234868223,SVR
RH,1231,7,RH-1231-7,1853,14,0.201314926,0.254116013,SVR
RH,1231,7,RH-1231-7,1853,15,0.207724655,0.272356175,SVR
RH,1231,9,RH-1231-9,1853,9,0.105557444,0.111663427,SVR
RH,1231,9,RH-1231-9,1853,10,0.118964908,0.111794885,SVR
RH,1231,9,RH-1231-9,1853,11,0.123657462,0.112890789,SVR
RH,1231,9,RH-1231-9,1853,12,0.123657462,0.114813471,SVR
RH,1231,9,RH-1231-9,1853,13,0.133380449,0.117446204,SVR
RH,1231,9,RH-1231-9,1853,14,0.138411737,0.120702926,SVR
RH,1231,9,RH-1231-9,1853,15,0.138411737,0.124532798,SVR
RH,1231,10,RH-1231-10,1853,9,0.241501249,0.142757358,SVR
RH,1231,10,RH-1231-10,1853,10,0.270585249,0.170430725,SVR
RH,1231,10,RH-1231-10,1853,11,0.293589176,0.201305127,SVR
RH,1231,10,RH-1231-10,1853,12,0.334162022,0.234381275,SVR
RH,1231,10,RH-1231-10,1853,13,0.368588141,0.268562738,SVR
RH,1231,10,RH-1231-10,1853,14,0.395525844,0.302716643,SVR
RH,1231,10,RH-1231-10,1853,15,0.423396672,0.335735693,SVR
RH,1231,11,RH-1231-11,1853,9,0.188841767,0.155292836,SVR
RH,1231,11,RH-1231-11,1853,10,0.207724655,0.176366472,SVR
RH,1231,11,RH-1231-11,1853,11,0.214249709,0.199016451,SVR
RH,1231,11,RH-1231-11,1853,12,0.241501249,0.222561665,SVR
RH,1231,11,RH-1231-11,1853,13,0.263143429,0.246312231,SVR
RH,1231,11,RH-1231-11,1853,14,0.285808538,0.269603667,SVR
RH,1231,11,RH-1231-11,1853,15,0.30148184,0.291827333,SVR
RH,1231,12,RH-1231-12,1853,9,0.066927549,0.140144892,SVR
RH,1231,12,RH-1231-12,1853,10,0.075470613,0.16065711,SVR
RH,1231,12,RH-1231-12,1853,11,0.091499734,0.18171577,SVR
RH,1231,12,RH-1231-12,1853,12,0.096325925,0.202506579,SVR
RH,1231,12,RH-1231-12,1853,13,0.101437249,0.222277011,SVR
RH,1231,12,RH-1231-12,1853,14,0.10768442,0.240381261,SVR
RH,1231,12,RH-1231-12,1853,15,0.111549565,0.256315117,SVR
RH,1231,18,RH-1231-18,1853,9,0.207724655,0.129406275,SVR
RH,1231,18,RH-1231-18,1853,10,0.234515957,0.151552589,SVR
RH,1231,18,RH-1231-18,1853,11,0.255815228,0.175796276,SVR
RH,1231,18,RH-1231-18,1853,12,0.30148184,0.201360911,SVR
RH,1231,18,RH-1231-18,1853,13,0.334162022,0.227460924,SVR
RH,1231,18,RH-1231-18,1853,14,0.377462249,0.253343341,SVR
RH,1231,18,RH-1231-18,1853,15,0.386441796,0.278323479,SVR
RH,1231,19,RH-1231-19,1853,9,0.097172097,0.130654881,SVR
RH,1231,19,RH-1231-19,1853,10,0.105557444,0.16039954,SVR
RH,1231,19,RH-1231-19,1853,11,0.118964908,0.192788641,SVR
RH,1231,19,RH-1231-19,1853,12,0.128462491,0.22680414,SVR
RH,1231,19,RH-1231-19,1853,13,0.138411737,0.261390481,SVR
RH,1231,19,RH-1231-19,1853,14,0.143556717,0.295510487,SVR
RH,1231,19,RH-1231-19,1853,15,0.148815744,0.328196777,SVR
RH,1231,20,RH-1231-20,1853,9,0.159676957,0.120595765,SVR
RH,1231,20,RH-1231-20,1853,10,0.182778308,0.145991118,SVR
RH,1231,20,RH-1231-20,1853,11,0.214249709,0.173432403,SVR
RH,1231,20,RH-1231-20,1853,12,0.263143429,0.20201966,SVR
RH,1231,20,RH-1231-20,1853,13,0.293589176,0.23084119,SVR
RH,1231,20,RH-1231-20,1853,14,0.32582663,0.259022874,SVR
RH,1231,20,RH-1231-20,1853,15,0.359820368,0.285772072,SVR
RH,1231,21,RH-1231-21,1853,9,0.102794349,0.145366643,SVR
RH,1231,21,RH-1231-21,1853,10,0.137299785,0.176076983,SVR
RH,1231,21,RH-1231-21,1853,11,0.160630864,0.208573986,SVR
RH,1231,21,RH-1231-21,1853,12,0.20255984,0.241798302,SVR
RH,1231,21,RH-1231-21,1853,13,0.235762188,0.274686834,SVR
RH,1231,21,RH-1231-21,1853,14,0.270334802,0.306229932,SVR
RH,1231,21,RH-1231-21,1853,15,0.311157116,0.335522797,SVR
RH,1231,22,RH-1231-22,1853,9,0.138613422,0.178497338,SVR
RH,1231,22,RH-1231-22,1853,10,0.17463146,0.194123913,SVR
RH,1231,22,RH-1231-22,1853,11,0.197277562,0.210814168,SVR
RH,1231,22,RH-1231-22,1853,12,0.243435071,0.227982558,SVR
RH,1231,22,RH-1231-22,1853,13,0.286264125,0.24505101,SVR
RH,1231,22,RH-1231-22,1853,14,0.324172505,0.261481623,SVR
RH,1231,22,RH-1231-22,1853,15,0.377058667,0.276804732,SVR
RH,1231,25,RH-1231-25,1853,9,0.023319666,0.080178237,SVR
RH,1231,25,RH-1231-25,1853,10,0.02338032,0.103201029,SVR
RH,1231,25,RH-1231-25,1853,11,0.023865553,0.12783706,SVR
RH,1231,25,RH-1231-25,1853,12,0.022955741,0.153179335,SVR
RH,1231,25,RH-1231-25,1853,13,0.023926207,0.178348315,SVR
RH,1231,27,RH-1231-27,1853,9,0.293589176,0.2041904,SVR
RH,1231,27,RH-1231-27,1853,10,0.317601123,0.232242307,SVR
RH,1231,27,RH-1231-27,1853,11,0.34260658,0.262898315,SVR
RH,1231,27,RH-1231-27,1853,12,0.395525844,0.295271225,SVR
RH,1231,27,RH-1231-27,1853,13,0.43288997,0.328399991,SVR
RH,1231,27,RH-1231-27,1853,14,0.452174881,0.361298032,SVR
RH,1231,27,RH-1231-27,1853,15,0.49190749,0.393001851,SVR
RH,1231,28,RH-1231-28,1853,9,0.214249709,0.241886877,SVR
RH,1231,28,RH-1231-28,1853,10,0.241501249,0.267594925,SVR
RH,1231,28,RH-1231-28,1853,11,0.255815228,0.295126289,SVR
RH,1231,28,RH-1231-28,1853,12,0.293589176,0.323664828,SVR
RH,1231,28,RH-1231-28,1853,13,0.32582663,0.352353145,SVR
RH,1231,28,RH-1231-28,1853,14,0.351159544,0.380336277,SVR
RH,1231,28,RH-1231-28,1853,15,0.368588141,0.406803804,SVR
RH,1231,30,RH-1231-30,1853,9,0.064467418,0.112159612,SVR
RH,1231,30,RH-1231-30,1853,10,0.070939886,0.151004506,SVR
RH,1231,30,RH-1231-30,1853,11,0.075293501,0.194942767,SVR
RH,1231,30,RH-1231-30,1853,12,0.074451083,0.242722199,SVR
RH,1231,30,RH-1231-30,1853,13,0.08855681,0.292899454,SVR
RH,1231,33,RH-1231-33,1853,9,0.116315893,0.210333073,SVR
RH,1231,33,RH-1231-33,1853,10,0.147444934,0.232469035,SVR
RH,1231,33,RH-1231-33,1853,11,0.15681451,0.255972306,SVR
RH,1231,33,RH-1231-33,1853,12,0.187840578,0.280089234,SVR
RH,1231,33,RH-1231-33,1853,13,0.22529046,0.304046298,SVR
RH,1231,33,RH-1231-33,1853,14,0.247315299,0.327091598,SVR
RH,1231,33,RH-1231-33,1853,15,0.266633235,0.348533992,SVR
RH,1231,35,RH-1231-35,1853,9,0.101309875,0.180754704,SVR
RH,1231,35,RH-1231-35,1853,10,0.118964908,0.198120984,SVR
RH,1231,35,RH-1231-35,1853,11,0.133380449,0.217497189,SVR
RH,1231,35,RH-1231-35,1853,12,0.143556717,0.23824774,SVR
RH,1231,35,RH-1231-35,1853,13,0.159676957,0.259684751,SVR
RH,1231,35,RH-1231-35,1853,14,0.182778308,0.281106208,SVR
RH,1231,35,RH-1231-35,1853,15,0.182778308,0.301833965,SVR
RH,1231,36,RH-1231-36,1853,9,0.255815228,0.186790684,SVR
RH,1231,36,RH-1231-36,1853,10,0.293589176,0.212355706,SVR
RH,1231,36,RH-1231-36,1853,11,0.34260658,0.240336329,SVR
RH,1231,36,RH-1231-36,1853,12,0.377462249,0.26982835,SVR
RH,1231,36,RH-1231-36,1853,13,0.414004217,0.299873374,SVR
RH,1231,36,RH-1231-36,1853,14,0.452174881,0.329511585,SVR
RH,1231,36,RH-1231-36,1853,15,0.461964341,0.357832497,SVR
RH,1231,37,RH-1231-37,1853,9,0.176830203,0.153706835,SVR
RH,1231,37,RH-1231-37,1853,10,0.195020634,0.166946732,SVR
RH,1231,37,RH-1231-37,1853,11,0.207724655,0.180442118,SVR
RH,1231,37,RH-1231-37,1853,12,0.234515957,0.193708235,SVR
RH,1231,37,RH-1231-37,1853,13,0.255815228,0.206347766,SVR
RH,1231,37,RH-1231-37,1853,14,0.278140467,0.218072362,SVR
RH,1231,37,RH-1231-37,1853,15,0.285808538,0.228711996,SVR
RH,1231,42,RH-1231-42,1853,9,0.080696036,0.121767583,SVR
RH,1231,42,RH-1231-42,1853,10,0.087967246,0.150232221,SVR
RH,1231,42,RH-1231-42,1853,11,0.096935226,0.181790857,SVR
RH,1231,42,RH-1231-42,1853,12,0.103645653,0.215417191,SVR
RH,1231,42,RH-1231-42,1853,13,0.12046377,0.2500078,SVR
RH,1231,43,RH-1231-43,1853,9,0.14205083,0.128172326,SVR
RH,1231,43,RH-1231-43,1853,10,0.182296518,0.149125767,SVR
RH,1231,43,RH-1231-43,1853,11,0.206686479,0.172724231,SVR
RH,1231,43,RH-1231-43,1853,12,0.263153299,0.198199395,SVR
RH,1231,43,RH-1231-43,1853,13,0.315846558,0.224725406,SVR
RH,1231,43,RH-1231-43,1853,14,0.345193155,0.251464289,SVR
RH,1231,43,RH-1231-43,1853,15,0.371853271,0.277609797,SVR
RH,1231,45,RH-1231-45,1853,9,0.263143429,0.189461195,SVR
RH,1231,45,RH-1231-45,1853,10,0.293589176,0.214487164,SVR
RH,1231,45,RH-1231-45,1853,11,0.309485951,0.241537817,SVR
RH,1231,45,RH-1231-45,1853,12,0.351159544,0.269702121,SVR
RH,1231,45,RH-1231-45,1853,13,0.386441796,0.298036764,SVR
RH,1231,45,RH-1231-45,1853,14,0.423396672,0.325619416,SVR
RH,1231,45,RH-1231-45,1853,15,0.452174881,0.351598317,SVR
RH,1231,46,RH-1231-46,1853,9,0.081705833,0.02384773,SVR
RH,1231,46,RH-1231-46,1853,10,0.085411106,0.045913078,SVR
RH,1231,46,RH-1231-46,1853,11,0.089223416,0.071317246,SVR
RH,1231,46,RH-1231-46,1853,12,0.097172097,0.099232748,SVR
RH,1231,46,RH-1231-46,1853,13,0.105557444,0.128762738,SVR
RH,1231,46,RH-1231-46,1853,14,0.114384406,0.158989588,SVR
RH,1231,46,RH-1231-46,1853,15,0.118964908,0.189022153,SVR
RH,1231,49,RH-1231-49,1853,9,0.142353355,0.133783439,SVR
RH,1231,49,RH-1231-49,1853,10,0.16538508,0.163480933,SVR
RH,1231,49,RH-1231-49,1853,11,0.197636696,0.195768484,SVR
RH,1231,49,RH-1231-49,1853,12,0.239107599,0.229564661,SVR
RH,1231,49,RH-1231-49,1853,13,0.259398956,0.263734416,SVR
RH,1231,49,RH-1231-49,1853,14,0.287623582,0.297152578,SVR
RH,1231,49,RH-1231-49,1853,15,0.289422077,0.328765077,SVR
RH,1231,50,RH-1231-50,1853,9,0.07613592,0.158537197,SVR
RH,1231,50,RH-1231-50,1853,10,0.086322911,0.172986382,SVR
RH,1231,50,RH-1231-50,1853,11,0.097083161,0.188364147,SVR
RH,1231,50,RH-1231-50,1853,12,0.104867913,0.204113293,SVR
RH,1231,50,RH-1231-50,1853,13,0.115486957,0.219701959,SVR
RH,1231,50,RH-1231-50,1853,14,0.127105051,0.23465404,SVR
RH,1231,50,RH-1231-50,1853,15,0.130486582,0.24857324,SVR
RH,1231,52,RH-1231-52,1853,9,0.069411946,0.103358166,SVR
RH,1231,52,RH-1231-52,1853,10,0.081864366,0.119315647,SVR
RH,1231,52,RH-1231-52,1853,11,0.092808656,0.137515035,SVR
RH,1231,52,RH-1231-52,1853,12,0.105223414,0.157343815,SVR
RH,1231,52,RH-1231-52,1853,13,0.109009579,0.178149937,SVR
RH,1231,54,RH-1231-54,1853,9,0.159676957,0.218854173,SVR
RH,1231,54,RH-1231-54,1853,10,0.182778308,0.248043695,SVR
RH,1231,54,RH-1231-54,1853,11,0.195020634,0.277869073,SVR
RH,1231,54,RH-1231-54,1853,12,0.220890031,0.307405701,SVR
RH,1231,54,RH-1231-54,1853,13,0.241501249,0.335784325,SVR
RH,1231,54,RH-1231-54,1853,14,0.255815228,0.362234936,SVR
RH,1231,54,RH-1231-54,1853,15,0.270585249,0.386120647,SVR
RH,1231,55,RH-1231-55,1853,9,0.317601123,0.262297901,SVR
RH,1231,55,RH-1231-55,1853,10,0.351159544,0.282762701,SVR
RH,1231,55,RH-1231-55,1853,11,0.368588141,0.303322137,SVR
RH,1231,55,RH-1231-55,1853,12,0.423396672,0.323267934,SVR
RH,1231,55,RH-1231-55,1853,13,0.461964341,0.341951111,SVR
RH,1231,55,RH-1231-55,1853,14,0.52268703,0.358818205,SVR
