treeID,study,volume_m_21,prediction_m,plot.x,reps,tph,model
55,"Reynolds, VA",0.222435306,0.269247582,3330,3,1853,SVR
51,"Reynolds, VA",0.222458829,0.278532516,1521,1,1236,SVR
28,"Reynolds, VA",0.222552693,0.333949276,3311,3,618,SVR
42,"Reynolds, VA",0.222746319,0.228314948,2431,2,1853,SVR
46,"Reynolds, VA",0.222930938,0.314724311,4320,4,1236,SVR
13,"Reynolds, VA",0.222945788,0.280976673,2131,2,1853,SVR
68,"Reynolds, VA",0.223139025,0.196215282,3231,3,1853,SVR
24,"Reynolds, VA",0.223425205,0.156412912,3110,3,618,SVR
38,"Reynolds, VA",0.223527836,0.242659268,4420,4,1236,SVR
21,"Reynolds, VA",0.223716562,0.224343705,3531,3,1853,SVR
62,"Reynolds, VA",0.223951637,0.242405185,2320,2,1236,SVR
69,"Reynolds, VA",0.224105085,0.215283095,3330,3,1853,SVR
40,"Reynolds, VA",0.224398627,0.217539132,1330,1,1853,SVR
32,"Reynolds, VA",0.224735506,0.321861144,3111,3,618,SVR
30,"Reynolds, VA",0.225293707,0.284234528,1420,1,1236,SVR
22,"Reynolds, VA",0.225824848,0.304932682,3420,3,1236,SVR
36,"Reynolds, VA",0.226066098,0.306711839,2320,2,1236,SVR
73,"Reynolds, VA",0.226248497,0.084915903,4111,4,618,SVR
69,"Reynolds, VA",0.226396202,0.185399736,4120,4,1236,SVR
43,"Reynolds, VA",0.226419519,0.169578481,2520,2,1236,SVR
63,"Reynolds, VA",0.226599087,0.249437,4120,4,1236,SVR
12,"Reynolds, VA",0.2270284,0.245356449,2631,2,1853,SVR
7,"Reynolds, VA",0.22717392,0.328722303,2531,2,1853,SVR
31,"Reynolds, VA",0.227683842,0.242149627,4221,4,1236,SVR
31,"Reynolds, VA",0.228377077,0.278159805,2611,2,618,SVR
33,"Reynolds, VA",0.229073776,0.197347624,4420,4,1236,SVR
56,"Reynolds, VA",0.229482488,0.287136557,3421,3,1236,SVR
35,"Reynolds, VA",0.229645305,0.215676602,3530,3,1853,SVR
81,"Reynolds, VA",0.229728297,0.243378223,3120,3,1236,SVR
68,"Reynolds, VA",0.229843209,0.252036703,2621,2,1236,SVR
46,"Reynolds, VA",0.229898735,0.26195005,1420,1,1236,SVR
78,"Reynolds, VA",0.230565118,0.191317091,2230,2,1853,SVR
64,"Reynolds, VA",0.230716417,0.315918514,3420,3,1236,SVR
64,"Reynolds, VA",0.230787847,0.211874887,2130,2,1853,SVR
73,"Reynolds, VA",0.230793748,0.261333746,4310,4,618,SVR
59,"Reynolds, VA",0.231155969,0.340537288,1520,1,1236,SVR
68,"Reynolds, VA",0.231487695,0.241115322,2320,2,1236,SVR
1,"Reynolds, VA",0.231532891,0.268821431,4630,4,1853,SVR
56,"Reynolds, VA",0.231663951,0.230889772,4321,4,1236,SVR
40,"Reynolds, VA",0.231733395,0.274616489,3421,3,1236,SVR
12,"Reynolds, VA",0.231734835,0.137486267,3610,3,618,SVR
76,"Reynolds, VA",0.231954866,0.340224728,2530,2,1853,SVR
42,"Reynolds, VA",0.23264214,0.22185796,2121,2,1236,SVR
67,"Reynolds, VA",0.23299623,0.250425544,3131,3,1853,SVR
1,"Reynolds, VA",0.233524153,0.246075408,3211,3,618,SVR
62,"Reynolds, VA",0.233725393,0.244151842,2531,2,1853,SVR
39,"Reynolds, VA",0.23387789,0.210625803,2521,2,1236,SVR
12,"Reynolds, VA",0.234287079,0.241256805,2130,2,1853,SVR
71,"Reynolds, VA",0.234342674,0.267079342,3211,3,618,SVR
10,"Reynolds, VA",0.2344473,0.291258261,3420,3,1236,SVR
54,"Reynolds, VA",0.234510092,0.240375865,3631,3,1853,SVR
23,"Reynolds, VA",0.234781819,0.218036316,1120,1,1236,SVR
57,"Reynolds, VA",0.234805404,0.270325379,2421,2,1236,SVR
70,"Reynolds, VA",0.235372126,0.299590985,2131,2,1853,SVR
16,"Reynolds, VA",0.235494203,0.242258209,3420,3,1236,SVR
38,"Reynolds, VA",0.235853444,0.244646698,2110,2,618,SVR
30,"Reynolds, VA",0.236095945,0.263921188,2431,2,1853,SVR
11,"Reynolds, VA",0.236188894,0.246647615,4520,4,1236,SVR
54,"Reynolds, VA",0.236265233,0.241435574,4630,4,1853,SVR
26,"Reynolds, VA",0.236627016,0.240478315,3520,3,1236,SVR
19,"Reynolds, VA",0.236830506,0.270419327,4130,4,1853,SVR
23,"Reynolds, VA",0.236856021,0.110836217,2231,2,1853,SVR
14,"Reynolds, VA",0.236866496,0.21676188,3431,3,1853,SVR
62,"Reynolds, VA",0.236964549,0.241762599,4230,4,1853,SVR
63,"Reynolds, VA",0.237357026,0.222228602,1310,1,618,SVR
49,"Reynolds, VA",0.237509841,0.240274844,3631,3,1853,SVR
62,"Reynolds, VA",0.237731252,0.197808399,2510,2,618,SVR
23,"Reynolds, VA",0.237782875,0.182610499,1510,1,618,SVR
15,"Reynolds, VA",0.237787134,0.224001176,3230,3,1853,SVR
63,"Reynolds, VA",0.237908331,0.217321404,3210,3,618,SVR
1,"Reynolds, VA",0.237931709,0.348002629,3331,3,1853,SVR
61,"Reynolds, VA",0.238461594,0.227261218,2230,2,1853,SVR
42,"Reynolds, VA",0.238517286,0.288742103,2420,2,1236,SVR
47,"Reynolds, VA",0.238573314,0.385455029,3231,3,1853,SVR
29,"Reynolds, VA",0.238636937,0.230407621,1610,1,618,SVR
34,"Reynolds, VA",0.239037845,0.242173292,3630,3,1853,SVR
69,"Reynolds, VA",0.239048192,0.200436949,4431,4,1853,SVR
59,"Reynolds, VA",0.239732008,0.237142639,3621,3,1236,SVR
3,"Reynolds, VA",0.239798715,0.192345561,4130,4,1853,SVR
32,"Reynolds, VA",0.239884216,0.294089031,3410,3,618,SVR
9,"Reynolds, VA",0.240491753,0.239118234,4331,4,1853,SVR
9,"Reynolds, VA",0.240512974,0.228357601,1220,1,1236,SVR
12,"Reynolds, VA",0.240526815,0.275195626,2531,2,1853,SVR
7,"Reynolds, VA",0.240639091,0.227849052,1431,1,1853,SVR
48,"Reynolds, VA",0.24065886,0.246045262,3330,3,1853,SVR
41,"Reynolds, VA",0.241085504,0.268881454,2610,2,618,SVR
1,"Reynolds, VA",0.24115883,0.449806635,1620,1,1236,SVR
49,"Reynolds, VA",0.241433341,0.256953803,1520,1,1236,SVR
72,"Reynolds, VA",0.241982358,0.221935093,2321,2,1236,SVR
16,"Reynolds, VA",0.242178824,0.184001786,1320,1,1236,SVR
53,"Reynolds, VA",0.242214345,0.192970942,3120,3,1236,SVR
48,"Reynolds, VA",0.242258421,0.270904629,4320,4,1236,SVR
50,"Reynolds, VA",0.242776647,0.23512618,3220,3,1236,SVR
28,"Reynolds, VA",0.243522453,0.202554709,1121,1,1236,SVR
76,"Reynolds, VA",0.243597381,0.26996823,4520,4,1236,SVR
21,"Reynolds, VA",0.244260099,0.285242144,3611,3,618,SVR
47,"Reynolds, VA",0.244338908,0.294423882,3310,3,618,SVR
55,"Reynolds, VA",0.244374311,0.253077847,3410,3,618,SVR
40,"Reynolds, VA",0.245046047,0.226582943,3520,3,1236,SVR
37,"Reynolds, VA",0.245093848,0.21691669,4410,4,618,SVR
67,"Reynolds, VA",0.245283047,0.223821942,3120,3,1236,SVR
47,"Reynolds, VA",0.245311518,0.245639567,4331,4,1853,SVR
71,"Reynolds, VA",0.24606227,0.306405217,2410,2,618,SVR
73,"Reynolds, VA",0.246215148,0.274408371,3121,3,1236,SVR
21,"Reynolds, VA",0.246345217,0.136968409,1321,1,1236,SVR
18,"Reynolds, VA",0.246458239,0.351914748,1531,1,1853,SVR
31,"Reynolds, VA",0.246501319,0.31962644,3621,3,1236,SVR
11,"Reynolds, VA",0.246586024,0.282137202,4230,4,1853,SVR
4,"Reynolds, VA",0.246702976,0.242376704,4330,4,1853,SVR
37,"Reynolds, VA",0.246911036,0.267123926,4330,4,1853,SVR
9,"Reynolds, VA",0.247666743,0.342711645,4330,4,1853,SVR
48,"Reynolds, VA",0.247967909,0.313927386,4311,4,618,SVR
40,"Reynolds, VA",0.248054151,0.174308846,1510,1,618,SVR
61,"Reynolds, VA",0.248116412,0.293578451,2611,2,618,SVR
50,"Reynolds, VA",0.248172818,0.248792618,3330,3,1853,SVR
24,"Reynolds, VA",0.248669908,0.229623803,4130,4,1853,SVR
47,"Reynolds, VA",0.248860832,0.200337096,2110,2,618,SVR
35,"Reynolds, VA",0.249006754,0.244782675,2630,2,1853,SVR
72,"Reynolds, VA",0.249267802,0.252831157,3321,3,1236,SVR
73,"Reynolds, VA",0.249372058,0.266618273,2631,2,1853,SVR
23,"Reynolds, VA",0.249621207,0.138520271,4511,4,618,SVR
15,"Reynolds, VA",0.249898613,0.338081052,1230,1,1853,SVR
54,"Reynolds, VA",0.250260495,0.305707421,3331,3,1853,SVR
13,"Reynolds, VA",0.250267376,0.268380055,4221,4,1236,SVR
12,"Reynolds, VA",0.250357358,0.217463453,1520,1,1236,SVR
16,"Reynolds, VA",0.250439112,0.21705094,1120,1,1236,SVR
66,"Reynolds, VA",0.250466686,0.327017659,4230,4,1853,SVR
5,"Reynolds, VA",0.250506068,0.288559143,3311,3,618,SVR
27,"Reynolds, VA",0.250554052,0.257724541,2431,2,1853,SVR
29,"Reynolds, VA",0.250745041,0.216166911,1221,1,1236,SVR
6,"Reynolds, VA",0.250902732,0.298632381,3311,3,618,SVR
14,"Reynolds, VA",0.251160968,0.259119598,2431,2,1853,SVR
39,"Reynolds, VA",0.25148424,0.257471921,4630,4,1853,SVR
52,"Reynolds, VA",0.25168007,0.370866148,2611,2,618,SVR
12,"Reynolds, VA",0.251692412,0.265837841,1531,1,1853,SVR
56,"Reynolds, VA",0.251894947,0.225527838,3621,3,1236,SVR
12,"Reynolds, VA",0.252116853,0.208662632,3530,3,1853,SVR
62,"Reynolds, VA",0.252116885,0.283521744,4620,4,1236,SVR
16,"Reynolds, VA",0.252340596,0.276309115,4410,4,618,SVR
33,"Reynolds, VA",0.252790748,0.222924159,2311,2,618,SVR
59,"Reynolds, VA",0.253716653,0.179841427,1330,1,1853,SVR
11,"Reynolds, VA",0.253730584,0.452600009,3410,3,618,SVR
33,"Reynolds, VA",0.253771458,0.332679371,3420,3,1236,SVR
59,"Reynolds, VA",0.254337468,0.196959964,3230,3,1853,SVR
14,"Reynolds, VA",0.25469215,0.227783382,1230,1,1853,SVR
6,"Reynolds, VA",0.254700431,0.286885723,3520,3,1236,SVR
77,"Reynolds, VA",0.254830567,0.231330141,3311,3,618,SVR
19,"Reynolds, VA",0.2549271,0.327446437,3421,3,1236,SVR
76,"Reynolds, VA",0.25538787,0.221648483,3110,3,618,SVR
47,"Reynolds, VA",0.255505623,0.331029216,3621,3,1236,SVR
70,"Reynolds, VA",0.255536215,0.266277198,2230,2,1853,SVR
52,"Reynolds, VA",0.255583974,0.351290132,2320,2,1236,SVR
9,"Reynolds, VA",0.255657419,0.196680366,2321,2,1236,SVR
80,"Reynolds, VA",0.255963833,0.295789907,2420,2,1236,SVR
33,"Reynolds, VA",0.256013666,0.266112685,1630,1,1853,SVR
18,"Reynolds, VA",0.256122938,0.24034608,2611,2,618,SVR
61,"Reynolds, VA",0.256253188,0.350955146,1420,1,1236,SVR
43,"Reynolds, VA",0.256388009,0.217294107,4320,4,1236,SVR
40,"Reynolds, VA",0.256552191,0.253543894,4310,4,618,SVR
29,"Reynolds, VA",0.256558375,0.233067393,1420,1,1236,SVR
72,"Reynolds, VA",0.256651281,0.304578158,3320,3,1236,SVR
73,"Reynolds, VA",0.256844113,0.228595298,4130,4,1853,SVR
28,"Reynolds, VA",0.256882014,0.299410667,3530,3,1853,SVR
76,"Reynolds, VA",0.257527408,0.22664248,2630,2,1853,SVR
37,"Reynolds, VA",0.257961754,0.239218634,2330,2,1853,SVR
5,"Reynolds, VA",0.258118415,0.195073512,3320,3,1236,SVR
18,"Reynolds, VA",0.258321898,0.175768161,4431,4,1853,SVR
53,"Reynolds, VA",0.258381789,0.209423872,4410,4,618,SVR
25,"Reynolds, VA",0.258685239,0.349301847,1220,1,1236,SVR
44,"Reynolds, VA",0.258803117,0.248079174,3430,3,1853,SVR
26,"Reynolds, VA",0.259081033,0.277788249,4431,4,1853,SVR
18,"Reynolds, VA",0.259103876,0.346562715,3120,3,1236,SVR
73,"Reynolds, VA",0.259159228,0.240703088,4430,4,1853,SVR
16,"Reynolds, VA",0.259247596,0.217947122,1431,1,1853,SVR
79,"Reynolds, VA",0.259705393,0.196452241,4421,4,1236,SVR
68,"Reynolds, VA",0.260043384,0.321528579,4531,4,1853,SVR
18,"Reynolds, VA",0.260135341,0.220161728,1230,1,1853,SVR
25,"Reynolds, VA",0.260496099,0.198710703,1520,1,1236,SVR
2,"Reynolds, VA",0.260501071,0.227027209,3121,3,1236,SVR
63,"Reynolds, VA",0.260857298,0.265956744,4221,4,1236,SVR
68,"Reynolds, VA",0.261087361,0.23447013,4430,4,1853,SVR
51,"Reynolds, VA",0.262143065,0.26354325,3330,3,1853,SVR
7,"Reynolds, VA",0.262971884,0.271095792,2230,2,1853,SVR
15,"Reynolds, VA",0.263020305,0.24325085,2230,2,1853,SVR
28,"Reynolds, VA",0.263416655,0.296154442,3420,3,1236,SVR
37,"Reynolds, VA",0.263535865,0.23444562,1630,1,1853,SVR
43,"Reynolds, VA",0.263787588,0.259777742,3621,3,1236,SVR
46,"Reynolds, VA",0.263839874,0.219346103,1120,1,1236,SVR
12,"Reynolds, VA",0.264131193,0.344063747,1311,1,618,SVR
60,"Reynolds, VA",0.264169725,0.248777681,4521,4,1236,SVR
15,"Reynolds, VA",0.264335445,0.200255853,4230,4,1853,SVR
47,"Reynolds, VA",0.264365456,0.249603166,2431,2,1853,SVR
15,"Reynolds, VA",0.264636086,0.302366955,1330,1,1853,SVR
41,"Reynolds, VA",0.264645447,0.21091245,1330,1,1853,SVR
29,"Reynolds, VA",0.264938564,0.240146699,3130,3,1853,SVR
28,"Reynolds, VA",0.265267291,0.282378157,1621,1,1236,SVR
29,"Reynolds, VA",0.265302659,0.222742191,2521,2,1236,SVR
65,"Reynolds, VA",0.26538412,0.325473009,2211,2,618,SVR
44,"Reynolds, VA",0.265394125,0.239682904,1420,1,1236,SVR
3,"Reynolds, VA",0.265584268,0.273834405,1310,1,618,SVR
71,"Reynolds, VA",0.266131104,0.322538822,2621,2,1236,SVR
66,"Reynolds, VA",0.266342343,0.279861091,2130,2,1853,SVR
27,"Reynolds, VA",0.26645115,0.166155147,2310,2,618,SVR
65,"Reynolds, VA",0.266718021,0.259586022,2121,2,1236,SVR
57,"Reynolds, VA",0.267125292,0.286931325,3110,3,618,SVR
60,"Reynolds, VA",0.267243822,0.374282328,1210,1,618,SVR
60,"Reynolds, VA",0.267324107,0.234262925,1231,1,1853,SVR
51,"Reynolds, VA",0.267400003,0.336255303,3221,3,1236,SVR
8,"Reynolds, VA",0.267694748,0.310969275,1320,1,1236,SVR
61,"Reynolds, VA",0.267749339,0.250753529,4221,4,1236,SVR
13,"Reynolds, VA",0.267902234,0.250193958,2130,2,1853,SVR
16,"Reynolds, VA",0.268316992,0.329461147,1420,1,1236,SVR
68,"Reynolds, VA",0.268708582,0.244711032,2630,2,1853,SVR
72,"Reynolds, VA",0.268736927,0.332539804,3331,3,1853,SVR
44,"Reynolds, VA",0.268807304,0.246081819,1520,1,1236,SVR
7,"Reynolds, VA",0.268959588,0.325102164,1610,1,618,SVR
28,"Reynolds, VA",0.269281577,0.356633194,1620,1,1236,SVR
29,"Reynolds, VA",0.269331241,0.426309294,4511,4,618,SVR
74,"Reynolds, VA",0.269583227,0.285312341,3631,3,1853,SVR
46,"Reynolds, VA",0.269712525,0.265026865,4421,4,1236,SVR
9,"Reynolds, VA",0.269731337,0.169172214,4420,4,1236,SVR
79,"Reynolds, VA",0.269920975,0.230481419,3110,3,618,SVR
61,"Reynolds, VA",0.270275451,0.244561874,3131,3,1853,SVR
17,"Reynolds, VA",0.270485536,0.303388481,2631,2,1853,SVR
27,"Reynolds, VA",0.270583653,0.23958114,2521,2,1236,SVR
67,"Reynolds, VA",0.271212548,0.210600412,3621,3,1236,SVR
25,"Reynolds, VA",0.271256052,0.244128778,1421,1,1236,SVR
72,"Reynolds, VA",0.27139038,0.192117198,4510,4,618,SVR
36,"Reynolds, VA",0.271406941,0.218443935,1630,1,1853,SVR
5,"Reynolds, VA",0.271488815,0.264665599,1431,1,1853,SVR
26,"Reynolds, VA",0.271517958,0.235374652,2421,2,1236,SVR
17,"Reynolds, VA",0.271860413,0.198865123,3431,3,1853,SVR
80,"Reynolds, VA",0.27202304,0.258396313,3631,3,1853,SVR
53,"Reynolds, VA",0.272057007,0.18481523,2630,2,1853,SVR
78,"Reynolds, VA",0.272075948,0.319000744,3611,3,618,SVR
76,"Reynolds, VA",0.272372795,0.361795795,3431,3,1853,SVR
69,"Reynolds, VA",0.272515907,0.21077563,3511,3,618,SVR
31,"Reynolds, VA",0.272818288,0.339016224,3420,3,1236,SVR
47,"Reynolds, VA",0.272987863,0.221913834,1531,1,1853,SVR
20,"Reynolds, VA",0.273203111,0.351689007,3420,3,1236,SVR
72,"Reynolds, VA",0.27341558,0.254919735,4430,4,1853,SVR
36,"Reynolds, VA",0.273478402,0.308537785,4521,4,1236,SVR
61,"Reynolds, VA",0.27353791,0.245571611,3610,3,618,SVR
29,"Reynolds, VA",0.273776163,0.312320026,2410,2,618,SVR
2,"Reynolds, VA",0.274050708,0.195670669,4421,4,1236,SVR
48,"Reynolds, VA",0.274391044,0.205809197,2110,2,618,SVR
31,"Reynolds, VA",0.274651413,0.28142447,3431,3,1853,SVR
75,"Reynolds, VA",0.274760392,0.244189439,2331,2,1853,SVR
22,"Reynolds, VA",0.274914864,0.218292565,2621,2,1236,SVR
43,"Reynolds, VA",0.275006051,0.297772625,3231,3,1853,SVR
44,"Reynolds, VA",0.275107435,0.222233385,3320,3,1236,SVR
58,"Reynolds, VA",0.275177623,0.273646977,4520,4,1236,SVR
40,"Reynolds, VA",0.275246671,0.286113067,3110,3,618,SVR
65,"Reynolds, VA",0.275363884,0.267294476,4120,4,1236,SVR
20,"Reynolds, VA",0.27538039,0.358152694,1220,1,1236,SVR
46,"Reynolds, VA",0.275711836,0.218968629,1131,1,1853,SVR
42,"Reynolds, VA",0.275806179,0.269941682,4121,4,1236,SVR
15,"Reynolds, VA",0.276334333,0.202545884,3130,3,1853,SVR
34,"Reynolds, VA",0.276448324,0.318619442,1620,1,1236,SVR
57,"Reynolds, VA",0.276496746,0.257474415,1231,1,1853,SVR
7,"Reynolds, VA",0.27672177,0.265645558,1420,1,1236,SVR
54,"Reynolds, VA",0.277225543,0.207044639,4130,4,1853,SVR
4,"Reynolds, VA",0.277361266,0.41661163,2511,2,618,SVR
5,"Reynolds, VA",0.277410814,0.212680943,4110,4,618,SVR
70,"Reynolds, VA",0.277504883,0.414658358,2311,2,618,SVR
18,"Reynolds, VA",0.277591022,0.200712416,1130,1,1853,SVR
27,"Reynolds, VA",0.27778077,0.293745736,2510,2,618,SVR
37,"Reynolds, VA",0.277801206,0.267052937,1430,1,1853,SVR
19,"Reynolds, VA",0.277971753,0.204577517,4620,4,1236,SVR
37,"Reynolds, VA",0.278039083,0.250308386,2211,2,618,SVR
63,"Reynolds, VA",0.279039645,0.223085318,2311,2,618,SVR
43,"Reynolds, VA",0.279269885,0.457086825,1521,1,1236,SVR
58,"Reynolds, VA",0.279344203,0.149990197,3331,3,1853,SVR
51,"Reynolds, VA",0.279360933,0.289329843,4210,4,618,SVR
18,"Reynolds, VA",0.279476982,0.261608022,3520,3,1236,SVR
60,"Reynolds, VA",0.279570988,0.302152661,1420,1,1236,SVR
63,"Reynolds, VA",0.279579679,0.267622191,2310,2,618,SVR
18,"Reynolds, VA",0.279804973,0.326230998,2320,2,1236,SVR
15,"Reynolds, VA",0.279848922,0.2822442,2420,2,1236,SVR
58,"Reynolds, VA",0.27989975,0.16086807,1320,1,1236,SVR
42,"Reynolds, VA",0.279934844,0.196031715,3530,3,1853,SVR
44,"Reynolds, VA",0.28002453,0.206688422,1121,1,1236,SVR
8,"Reynolds, VA",0.280256578,0.286105539,4310,4,618,SVR
76,"Reynolds, VA",0.280280513,0.227874249,2321,2,1236,SVR
43,"Reynolds, VA",0.280573313,0.351077528,2410,2,618,SVR
39,"Reynolds, VA",0.280785156,0.239275605,3530,3,1853,SVR
58,"Reynolds, VA",0.280809081,0.312164789,1311,1,618,SVR
19,"Reynolds, VA",0.280829067,0.257057311,4430,4,1853,SVR
62,"Reynolds, VA",0.280988294,0.267477168,2510,2,618,SVR
54,"Reynolds, VA",0.281370342,0.202251729,4220,4,1236,SVR
73,"Reynolds, VA",0.281972962,0.213840157,4331,4,1853,SVR
73,"Reynolds, VA",0.282106428,0.315847177,2610,2,618,SVR
51,"Reynolds, VA",0.282641778,0.22829403,1421,1,1236,SVR
46,"Reynolds, VA",0.282726787,0.276458673,1210,1,618,SVR
15,"Reynolds, VA",0.282754083,0.246274623,2130,2,1853,SVR
5,"Reynolds, VA",0.283334002,0.263729498,2110,2,618,SVR
43,"Reynolds, VA",0.283513865,0.255121379,1231,1,1853,SVR
54,"Reynolds, VA",0.283809698,0.343109891,4420,4,1236,SVR
38,"Reynolds, VA",0.284099134,0.161775562,1321,1,1236,SVR
36,"Reynolds, VA",0.284181249,0.298402483,2431,2,1853,SVR
19,"Reynolds, VA",0.284291877,0.306715566,4521,4,1236,SVR
54,"Reynolds, VA",0.284341725,0.320531303,2610,2,618,SVR
46,"Reynolds, VA",0.284589133,0.210489084,1110,1,618,SVR
42,"Reynolds, VA",0.28472716,0.255662412,2330,2,1853,SVR
74,"Reynolds, VA",0.284737281,0.258058169,2320,2,1236,SVR
27,"Reynolds, VA",0.285927817,0.343581715,3320,3,1236,SVR
53,"Reynolds, VA",0.285936125,0.359482525,3121,3,1236,SVR
34,"Reynolds, VA",0.286088037,0.203249151,1130,1,1853,SVR
70,"Reynolds, VA",0.286392593,0.269310937,4211,4,618,SVR
75,"Reynolds, VA",0.286821782,0.254005012,2230,2,1853,SVR
13,"Reynolds, VA",0.287375199,0.251984455,2631,2,1853,SVR
46,"Reynolds, VA",0.287632396,0.16184973,4120,4,1236,SVR
43,"Reynolds, VA",0.287647013,0.307615373,2231,2,1853,SVR
38,"Reynolds, VA",0.287652688,0.302409903,3120,3,1236,SVR
66,"Reynolds, VA",0.287671629,0.1884808,3530,3,1853,SVR
26,"Reynolds, VA",0.28771477,0.264743794,1610,1,618,SVR
27,"Reynolds, VA",0.28780042,0.258741714,1230,1,1853,SVR
9,"Reynolds, VA",0.288273961,0.316399435,2621,2,1236,SVR
39,"Reynolds, VA",0.288734253,0.269982198,1331,1,1853,SVR
72,"Reynolds, VA",0.28978913,0.192735938,3330,3,1853,SVR
5,"Reynolds, VA",0.29001393,0.262285511,3421,3,1236,SVR
18,"Reynolds, VA",0.290379128,0.247967923,3211,3,618,SVR
26,"Reynolds, VA",0.290503516,0.269912922,4220,4,1236,SVR
25,"Reynolds, VA",0.290516662,0.291224337,2421,2,1236,SVR
22,"Reynolds, VA",0.290890813,0.308257437,4431,4,1853,SVR
5,"Reynolds, VA",0.291106036,0.326852917,2621,2,1236,SVR
62,"Reynolds, VA",0.291357966,0.247085581,1130,1,1853,SVR
23,"Reynolds, VA",0.291673393,0.256460756,3630,3,1853,SVR
58,"Reynolds, VA",0.291858673,0.185225706,4531,4,1853,SVR
4,"Reynolds, VA",0.292103508,0.394164726,3411,3,618,SVR
54,"Reynolds, VA",0.292527931,0.29591296,2420,2,1236,SVR
16,"Reynolds, VA",0.292531769,0.263707974,4511,4,618,SVR
66,"Reynolds, VA",0.292566732,0.260288376,3611,3,618,SVR
5,"Reynolds, VA",0.292680224,0.251689489,4421,4,1236,SVR
11,"Reynolds, VA",0.292775401,0.20306236,3120,3,1236,SVR
54,"Reynolds, VA",0.29282312,0.278391841,1421,1,1236,SVR
8,"Reynolds, VA",0.292906876,0.360250135,4631,4,1853,SVR
47,"Reynolds, VA",0.293014956,0.245881636,4130,4,1853,SVR
11,"Reynolds, VA",0.293169278,0.307582287,2521,2,1236,SVR
45,"Reynolds, VA",0.293585924,0.282700838,2220,2,1236,SVR
19,"Reynolds, VA",0.293637834,0.242620399,2631,2,1853,SVR
4,"Reynolds, VA",0.294160881,0.242322015,2130,2,1853,SVR
69,"Reynolds, VA",0.294370945,0.270904651,4520,4,1236,SVR
22,"Reynolds, VA",0.294380241,0.294867757,1220,1,1236,SVR
46,"Reynolds, VA",0.294673739,0.32341991,2620,2,1236,SVR
21,"Reynolds, VA",0.294675376,0.342634151,1310,1,618,SVR
70,"Reynolds, VA",0.294702634,0.294249503,4210,4,618,SVR
12,"Reynolds, VA",0.294770695,0.322219198,4511,4,618,SVR
41,"Reynolds, VA",0.295005877,0.29545108,4230,4,1853,SVR
6,"Reynolds, VA",0.295069252,0.335410112,2110,2,618,SVR
34,"Reynolds, VA",0.29515383,0.371004626,2310,2,618,SVR
58,"Reynolds, VA",0.295179736,0.22932985,2211,2,618,SVR
47,"Reynolds, VA",0.295277932,0.40883319,2531,2,1853,SVR
34,"Reynolds, VA",0.295869532,0.348010148,1220,1,1236,SVR
60,"Reynolds, VA",0.296023611,0.277570983,2631,2,1853,SVR
29,"Reynolds, VA",0.296098616,0.155883115,3520,3,1236,SVR
22,"Reynolds, VA",0.297062152,0.271862999,2421,2,1236,SVR
46,"Reynolds, VA",0.297102174,0.263404861,1311,1,618,SVR
75,"Reynolds, VA",0.297171424,0.17397606,2530,2,1853,SVR
27,"Reynolds, VA",0.297246922,0.28521038,3311,3,618,SVR
61,"Reynolds, VA",0.297730419,0.325432299,2130,2,1853,SVR
33,"Reynolds, VA",0.297742383,0.248188824,1430,1,1853,SVR
59,"Reynolds, VA",0.297996479,0.285412046,4221,4,1236,SVR
26,"Reynolds, VA",0.298149645,0.359301309,1520,1,1236,SVR
12,"Reynolds, VA",0.298208257,0.21849501,3331,3,1853,SVR
10,"Reynolds, VA",0.298219017,0.269010684,3221,3,1236,SVR
46,"Reynolds, VA",0.298621149,0.314757872,2610,2,618,SVR
73,"Reynolds, VA",0.29869277,0.418268494,3220,3,1236,SVR
65,"Reynolds, VA",0.299046532,0.285825032,4611,4,618,SVR
29,"Reynolds, VA",0.299136871,0.164991528,2221,2,1236,SVR
11,"Reynolds, VA",0.299256785,0.176521026,3621,3,1236,SVR
55,"Reynolds, VA",0.299402729,0.234605096,2610,2,618,SVR
26,"Reynolds, VA",0.299434415,0.292460603,4530,4,1853,SVR
23,"Reynolds, VA",0.29952172,0.32346613,2311,2,618,SVR
33,"Reynolds, VA",0.29961489,0.321389163,3111,3,618,SVR
17,"Reynolds, VA",0.299837481,0.214541232,4110,4,618,SVR
12,"Reynolds, VA",0.300089018,0.2625278,4520,4,1236,SVR
73,"Reynolds, VA",0.300427276,0.305846891,4120,4,1236,SVR
9,"Reynolds, VA",0.300939877,0.320533457,4210,4,618,SVR
65,"Reynolds, VA",0.30099726,0.17505708,3310,3,618,SVR
28,"Reynolds, VA",0.301003181,0.369765775,3610,3,618,SVR
63,"Reynolds, VA",0.301300309,0.303487936,3530,3,1853,SVR
55,"Reynolds, VA",0.301594712,0.311452335,2310,2,618,SVR
62,"Reynolds, VA",0.30183977,0.25102339,3310,3,618,SVR
37,"Reynolds, VA",0.301960901,0.27475268,2321,2,1236,SVR
49,"Reynolds, VA",0.302324747,0.289705302,1230,1,1853,SVR
72,"Reynolds, VA",0.302342587,0.207348572,3621,3,1236,SVR
55,"Reynolds, VA",0.302376772,0.340288275,2420,2,1236,SVR
69,"Reynolds, VA",0.303298891,0.420455023,3210,3,618,SVR
55,"Reynolds, VA",0.303364185,0.382720394,3220,3,1236,SVR
